age,gender,region,monthly_income,monthly_expenses,transaction_count,loan_amount,num_loans,prev_defaults,default
59,Male,Kisumu,10482,4425.436313947448,13,7463,4,0,0
58,Male,Kisumu,38623,25715.183060708467,63,5112,6,4,0
28,Male,Kisumu,86554,54122.08719053309,50,46199,2,0,0
62,Male,Nairobi,77124,42779.630746224604,49,35755,9,4,1
25,Male,Nairobi,83682,33560.82690232214,34,37820,6,0,0
64,Female,Nairobi,72411,53822.73111295658,70,40211,0,0,0
53,Female,Rural,21977,9804.871437696987,32,35703,3,0,0
50,Male,Nairobi,21715,9556.554502894267,19,16376,6,1,0
46,Female,Mombasa,91120,65900.26610607709,55,12058,9,1,0
26,Male,Mombasa,51619,25082.923378811647,74,13777,5,2,1
33,Male,Nairobi,98533,46415.79860937039,45,30669,2,2,0
18,Male,Mombasa,53438,36797.40377366046,66,14336,8,0,0
55,Female,Kisumu,15516,11578.759349299851,22,37426,6,0,0
55,Male,Mombasa,66049,45913.48491325662,36,19858,2,2,1
58,Male,Rural,73670,33110.00970579281,79,49775,9,2,0
53,Male,Nairobi,90920,60271.4407447813,38,24967,4,3,0
54,Male,Mombasa,96703,75520.53761363248,51,46179,2,0,0
27,Male,Mombasa,45379,26748.884754015467,39,46014,0,0,0
55,Female,Mombasa,13767,9676.681463607594,38,13951,3,3,1
29,Male,Rural,22438,16696.94865121848,54,41748,7,2,0
20,Male,Mombasa,75188,44519.06716798818,31,9597,5,2,1
44,Male,Kisumu,96369,57601.402486104584,10,16138,4,1,0
54,Female,Rural,7169,3283.9001028387843,46,10315,4,2,0
40,Male,Mombasa,28173,19762.554829527937,77,20800,3,0,0
62,Male,Mombasa,41575,23705.79692969054,72,29716,4,0,0
30,Female,Kisumu,81449,39435.03836132862,57,7498,6,2,0
20,Female,Kisumu,14569,7716.725059506376,55,6857,0,0,0
38,Male,Rural,48949,36158.31600050983,25,10491,6,3,0
18,Male,Kisumu,35654,16743.059594889713,17,28762,3,2,1
34,Male,Nairobi,90090,75689.77846099842,28,41673,2,0,1
56,Female,Kisumu,23951,10052.947636134966,21,37428,3,1,1
36,Female,Rural,80774,71243.83305047361,15,28421,5,4,0
28,Male,Mombasa,31086,14374.489911486724,60,48099,8,1,1
29,Female,Kisumu,18893,8962.801124985424,23,39529,3,3,0
23,Female,Nairobi,77702,42831.1869790207,79,30064,7,2,0
28,Male,Nairobi,17991,11625.113855350632,55,5802,1,1,0
64,Male,Nairobi,11142,7751.527056742681,11,35132,2,2,1
26,Male,Kisumu,87035,34951.85685061069,76,16482,5,2,0
22,Female,Rural,30518,21768.375126771294,35,26566,1,1,0
39,Male,Nairobi,41188,17104.335519381068,71,21337,9,4,1
33,Male,Nairobi,22611,18138.964851420646,28,17906,7,0,0
47,Female,Kisumu,61622,55168.513815680584,12,21225,0,0,0
57,Male,Nairobi,16590,6655.224059870431,71,3088,3,0,0
54,Female,Mombasa,91156,70802.13784062814,9,9295,8,0,0
53,Female,Mombasa,99754,70506.33240582171,27,13528,1,1,0
31,Female,Rural,53511,39796.30097564711,79,21810,7,2,0
31,Female,Nairobi,37955,26132.789209825914,38,4092,2,2,1
55,Male,Kisumu,27031,20026.573799200574,21,14449,9,3,1
33,Female,Rural,86253,36667.27208340107,70,48092,7,3,0
51,Male,Kisumu,73487,40142.828248757796,59,38469,6,4,0
56,Male,Nairobi,72904,49173.03534304672,34,35204,4,2,1
36,Female,Nairobi,94400,73613.65943463039,35,12576,6,1,0
27,Female,Nairobi,94571,67371.61734392829,56,27235,1,1,0
45,Male,Nairobi,21237,17228.885714168595,28,33566,5,3,1
30,Male,Nairobi,61378,48345.79800972183,16,30278,1,1,0
51,Female,Nairobi,53766,22967.008092144126,53,26142,8,0,0
46,Male,Kisumu,36897,27950.191804716844,42,24736,6,1,0
25,Female,Rural,27440,15645.886639315066,48,7276,8,0,0
60,Female,Rural,37402,25526.572472884916,38,39291,3,3,0
35,Male,Nairobi,95930,59180.05252998824,53,43157,7,3,1
54,Female,Nairobi,37441,15768.122691323204,33,46859,8,1,0
64,Male,Mombasa,99230,52305.69010469153,17,31796,0,0,0
41,Female,Kisumu,94963,44138.83331973638,72,47486,8,0,0
38,Male,Mombasa,21211,16776.032982704714,16,3316,9,0,0
54,Female,Mombasa,27005,23721.189508576575,32,27599,8,2,1
64,Female,Mombasa,72055,36347.52233909603,75,22456,1,0,0
30,Male,Nairobi,31654,24051.560955494864,13,22808,5,2,1
39,Male,Kisumu,56168,44828.8208857872,49,20156,1,0,0
41,Male,Mombasa,95887,69596.6908564423,22,25554,5,3,0
61,Male,Kisumu,90140,66802.47819984132,58,10547,4,3,0
60,Female,Kisumu,85098,62413.70953978117,53,6213,5,1,0
61,Female,Rural,62134,50809.46417313276,50,30172,4,1,1
39,Male,Mombasa,13016,6015.789540695321,14,19058,8,2,1
64,Male,Rural,56813,37807.281161813145,58,26087,8,3,0
43,Female,Mombasa,97389,76075.8571597923,32,45791,0,0,0
57,Female,Mombasa,82403,73174.43353983852,31,34245,4,1,0
64,Female,Rural,35116,18709.503381087205,29,42992,6,1,0
24,Male,Mombasa,56955,41060.56697830339,16,48607,4,3,1
30,Female,Rural,57870,48589.24674808014,55,22936,7,0,0
40,Male,Rural,52832,28823.66644949329,49,46245,3,3,0
20,Male,Nairobi,99108,50953.17520256677,32,35870,6,3,0
43,Male,Nairobi,26607,23184.332979068524,9,28423,3,1,1
28,Female,Mombasa,66215,28989.093882219076,21,40458,9,3,1
24,Female,Kisumu,82240,58489.64894119379,14,33226,2,2,1
30,Female,Nairobi,60751,43617.84220745184,32,10682,0,0,0
64,Female,Kisumu,28091,15974.510950654601,58,11915,8,0,0
63,Female,Kisumu,41081,30607.328354484423,9,7939,8,2,1
50,Female,Rural,81721,45024.867323516766,19,21167,9,4,0
63,Female,Mombasa,32076,22788.5319699116,66,21029,1,1,0
27,Male,Kisumu,48309,29778.054125368624,7,39853,5,4,0
25,Female,Nairobi,82227,69797.34765514517,37,26272,1,0,1
48,Female,Kisumu,18979,13846.260067933574,45,49375,3,2,1
43,Male,Nairobi,81221,55617.69521810987,15,43316,8,1,0
36,Female,Mombasa,43870,19151.044063062574,30,2619,2,0,0
51,Male,Mombasa,39064,34378.968625247195,70,7366,7,4,0
59,Female,Nairobi,13199,10381.60113068243,69,23542,0,0,1
37,Female,Nairobi,98783,77227.51557992333,48,14424,4,1,0
53,Male,Kisumu,23020,13547.103587571482,32,38777,4,1,0
57,Male,Kisumu,89289,58693.39274457808,52,7722,5,4,1
44,Female,Kisumu,90867,66443.49567062048,14,4787,8,2,0
51,Female,Rural,72712,30717.595186284612,75,22208,2,0,0
47,Female,Kisumu,8696,5410.500538502105,21,47740,3,0,1
37,Female,Nairobi,87612,50752.6880855586,72,17417,9,4,1
37,Female,Nairobi,34961,28664.806422384954,45,22584,4,1,0
18,Female,Rural,92440,43824.78384278808,45,21164,3,0,0
28,Female,Nairobi,7871,5431.339608841638,30,45410,6,1,0
57,Female,Rural,12812,7811.78384929055,8,45798,9,3,1
32,Female,Rural,52857,26552.188262220432,12,41464,2,2,0
63,Male,Mombasa,65315,46897.55692418181,72,18654,2,0,0
18,Female,Rural,85578,38298.42476529839,31,47095,3,1,0
46,Male,Nairobi,24991,14402.345862384047,8,18673,8,0,0
40,Male,Mombasa,12415,6766.356219575584,73,39726,4,0,1
23,Male,Nairobi,39148,29813.712832977115,44,24918,6,4,0
37,Male,Rural,43402,36517.018794993935,51,12179,5,2,1
53,Female,Nairobi,65142,39604.5089161356,17,29990,9,1,0
47,Male,Rural,40517,32778.79489742621,31,18589,8,2,1
64,Female,Mombasa,90731,80970.9938705211,26,30884,5,4,1
25,Female,Rural,20088,11858.847157579736,35,5273,1,0,0
26,Female,Kisumu,79704,69829.54260362053,14,45733,8,0,1
21,Female,Kisumu,92599,50770.17565517849,29,13156,4,0,0
18,Male,Mombasa,47712,23190.16065406771,70,22583,6,2,1
23,Female,Rural,24456,11274.588884567565,43,35276,8,0,0
51,Female,Mombasa,18050,7688.355078153659,77,23644,5,3,1
20,Female,Nairobi,41176,30906.085110420267,51,28732,6,0,0
34,Male,Rural,80225,38629.754952668445,36,35919,3,1,0
36,Female,Mombasa,29618,24271.911426176022,62,28400,1,0,0
21,Male,Nairobi,93791,70571.67845148941,10,19376,0,0,0
57,Male,Kisumu,15578,9577.322804513968,73,41194,5,4,0
52,Female,Mombasa,63002,37692.63753636584,47,3481,8,3,1
48,Female,Nairobi,21835,15557.756139085233,6,21477,2,0,1
54,Male,Mombasa,48526,27001.39887182802,71,13889,6,2,1
35,Male,Kisumu,58747,43297.12409247345,16,21581,4,2,1
22,Female,Kisumu,21523,15295.23869044738,9,12808,4,2,0
50,Female,Mombasa,86938,64227.22736009312,70,14253,6,3,0
50,Female,Kisumu,51220,40588.311285976924,11,17950,6,2,1
46,Female,Nairobi,27931,15052.752944480877,67,31240,7,1,1
46,Female,Kisumu,60312,27234.527804777936,62,32020,8,4,0
35,Female,Nairobi,19256,11038.734689048772,75,41930,2,1,0
51,Female,Rural,37088,28560.75242231257,6,7755,7,1,0
55,Male,Nairobi,9117,4302.959213019015,59,30890,5,3,1
44,Male,Nairobi,73136,32621.105547063962,23,31267,2,2,0
19,Female,Mombasa,35109,25307.127343509797,26,18194,5,2,1
27,Female,Rural,17360,13077.5472705472,52,47800,3,2,0
19,Female,Nairobi,34084,16600.299910657377,30,16296,9,4,0
32,Female,Kisumu,53442,41057.75783633399,52,49994,7,3,0
51,Female,Rural,89381,66146.94021656793,32,39164,3,2,0
26,Female,Mombasa,70618,62058.42806159451,40,13336,9,0,0
27,Female,Rural,87289,67335.82461729873,54,21874,3,2,1
38,Female,Nairobi,99574,52710.07652799294,77,26473,2,0,0
60,Male,Mombasa,96176,50108.757782120425,44,12278,0,0,0
40,Male,Kisumu,6134,4719.263903278379,51,39887,0,0,0
63,Female,Kisumu,10039,8589.209207461407,79,10252,1,0,1
50,Male,Nairobi,91346,63704.84722397869,52,28249,1,1,0
36,Female,Rural,10283,8908.731077564593,50,12626,9,0,1
44,Male,Kisumu,38458,30203.808126782853,77,45516,5,2,0
42,Female,Kisumu,87214,46609.495201664315,32,21296,5,4,0
26,Female,Nairobi,23257,18458.930040589505,6,22025,5,1,1
57,Female,Rural,48427,32325.640055606258,41,27934,1,1,0
39,Male,Kisumu,15751,9796.48766396498,61,15516,3,1,1
24,Male,Kisumu,59122,38166.080856295746,72,33707,0,0,0
20,Male,Rural,18261,7409.332027448442,5,3637,5,4,0
46,Male,Mombasa,40529,35311.52568124141,75,37436,3,2,1
52,Female,Mombasa,17356,7011.515104381026,16,13707,7,1,0
40,Male,Rural,62620,48296.6403762336,56,5927,8,4,1
63,Female,Mombasa,7591,6108.190753691714,9,28147,9,0,0
59,Male,Rural,66753,58112.51879953016,65,2136,5,2,1
62,Male,Kisumu,89514,51420.8730886469,45,29253,4,1,0
40,Female,Nairobi,81240,46501.02128335092,71,49517,8,0,0
46,Male,Mombasa,98422,72519.56463935769,17,25199,3,2,0
40,Male,Rural,59316,28628.407408659834,70,43605,1,1,0
39,Male,Nairobi,83581,36924.17754174048,36,9081,2,1,0
27,Female,Rural,95226,48677.68880297463,77,48313,6,2,0
32,Female,Kisumu,8453,7438.060135668419,76,45370,8,0,0
50,Female,Rural,54170,40058.13248393537,44,39865,0,0,0
46,Female,Kisumu,96057,54154.63916535398,17,3920,1,0,0
64,Male,Rural,37972,28414.96537133337,68,29964,6,1,0
34,Female,Nairobi,66510,30404.57328128281,30,17810,6,1,0
56,Female,Rural,95932,75617.88589095873,66,14816,8,2,1
20,Male,Nairobi,45142,38046.12369870107,36,49897,8,3,1
26,Male,Kisumu,56831,44118.99344519826,45,12738,2,1,0
58,Female,Kisumu,5717,3746.240892177593,23,39825,8,4,1
32,Male,Rural,9994,4064.3983132472003,50,39405,8,1,0
19,Male,Mombasa,82535,34746.63368752643,10,4763,8,3,0
32,Female,Mombasa,30307,20390.325065576933,53,39548,1,1,0
30,Male,Kisumu,56756,50774.42142181304,24,24463,9,4,1
20,Female,Nairobi,84698,36843.778735323205,68,47095,6,3,0
28,Female,Kisumu,98305,56522.66864023063,34,5306,1,1,0
26,Male,Rural,19683,14092.916598119096,65,46535,8,3,0
25,Male,Rural,69712,48230.72081396442,49,37622,9,3,1
34,Female,Kisumu,49386,36327.29149016465,68,43003,6,3,0
26,Female,Nairobi,40710,34408.28572299943,33,13705,0,0,0
33,Female,Nairobi,81502,57271.93453019169,25,17935,9,3,0
59,Female,Kisumu,49516,33216.48202221054,66,21275,9,4,0
30,Female,Rural,44178,23656.053263110196,12,18999,8,4,1
19,Male,Rural,72165,60208.689803928755,14,45307,0,0,0
43,Female,Kisumu,89481,41771.993837597285,27,47713,0,0,0
55,Male,Kisumu,81280,43243.479057952725,42,14226,0,0,0
47,Male,Rural,52788,42914.471966899306,25,2922,3,2,1
39,Male,Kisumu,57198,45094.631034963284,8,26031,6,3,0
54,Male,Mombasa,27867,16279.165903403595,32,31063,0,0,0
54,Female,Rural,71629,43523.24780365749,39,7710,4,3,1
63,Male,Rural,38457,30453.567382218178,60,2365,7,4,1
24,Female,Mombasa,17391,12754.315141525878,22,34001,7,2,1
50,Female,Kisumu,55357,41707.01159122171,42,37503,3,3,0
60,Female,Nairobi,38724,29975.936905089766,65,29081,2,0,0
44,Male,Kisumu,51754,35481.566801450834,20,21212,0,0,0
52,Male,Kisumu,81234,47133.05643800574,58,16282,4,2,0
39,Female,Kisumu,37933,15498.471338694606,28,43073,0,0,0
49,Male,Rural,70206,57467.81029573938,62,46386,2,0,1
38,Female,Kisumu,98308,68173.47704339653,29,34835,2,2,0
19,Female,Nairobi,38340,22797.548142331587,24,20642,6,2,1
63,Male,Nairobi,77374,54878.55632063044,67,6996,2,0,0
29,Male,Mombasa,35257,25552.668167347732,46,26229,8,2,0
49,Male,Nairobi,99090,80898.65657810336,31,48646,5,1,0
40,Male,Mombasa,96051,62450.412584225414,45,2570,8,0,0
27,Female,Kisumu,5917,2828.937133459371,68,8982,3,0,1
32,Male,Kisumu,21999,16555.778031703412,51,47148,1,1,0
50,Female,Kisumu,79102,38421.19312307868,16,36087,5,3,1
47,Male,Nairobi,73226,52687.284434352,17,21404,1,0,0
55,Female,Mombasa,58027,25490.03762750556,79,26519,7,2,1
39,Female,Rural,19995,8315.358294316455,44,25513,0,0,0
37,Male,Mombasa,99835,52227.98234397471,50,15117,6,4,0
64,Male,Mombasa,59199,29500.4477878151,57,42150,7,0,0
52,Male,Mombasa,99386,41246.48228283352,61,35998,4,3,0
56,Male,Kisumu,10750,6428.293539518377,21,37903,9,4,1
36,Female,Kisumu,39314,31243.021006555355,75,37179,9,1,1
37,Female,Mombasa,74681,39900.645613802735,14,33647,3,2,0
54,Female,Kisumu,24539,21754.765771984945,44,27159,7,3,1
40,Male,Rural,66799,33642.41386437057,68,27479,7,3,1
27,Male,Rural,20408,11772.320989869811,17,18351,3,0,0
43,Male,Kisumu,16349,13882.24705378572,68,14453,7,1,0
48,Female,Rural,94462,71161.79213113144,50,12335,4,1,0
57,Female,Nairobi,24583,11604.144398281243,48,21567,6,0,0
18,Male,Mombasa,90238,80502.87637095842,61,32134,9,4,0
51,Female,Kisumu,97949,74686.41008371119,52,30018,7,0,0
32,Female,Mombasa,14486,6120.055721447605,43,42460,0,0,0
49,Male,Mombasa,91055,53333.97579913131,77,2446,5,2,1
24,Female,Rural,36480,30274.654868564416,22,13151,6,3,0
42,Male,Kisumu,40303,20079.34182864496,10,39842,8,3,0
43,Female,Mombasa,38037,27476.887510058226,8,24523,6,0,0
30,Male,Kisumu,72231,38983.64436496093,67,3445,7,3,0
47,Male,Rural,59722,30419.69334746252,26,8855,6,0,0
23,Female,Kisumu,30805,16215.728033952946,14,22866,0,0,0
48,Female,Rural,54500,43488.99404966045,66,21800,8,4,0
37,Male,Rural,24942,17321.38437764613,8,17916,9,1,0
37,Female,Rural,23931,18549.70499841022,58,21363,0,0,1
18,Male,Rural,56148,25091.882198139483,62,40215,1,0,0
62,Male,Kisumu,82485,58149.51473039766,63,13737,6,4,1
45,Female,Nairobi,76128,57190.71623422348,6,12997,1,0,0
34,Female,Kisumu,57509,51745.38197811474,17,31866,4,4,1
34,Female,Mombasa,98095,50359.08824219962,19,31896,3,1,0
61,Male,Mombasa,83388,35450.03205155942,56,3848,3,0,0
64,Female,Rural,24456,19515.97851688082,79,15409,8,3,0
50,Male,Nairobi,24692,11254.527177472179,61,29527,7,2,1
29,Female,Nairobi,96456,68038.65079947804,46,18061,2,2,1
56,Male,Rural,27800,14049.862146030167,44,30054,7,1,0
55,Male,Mombasa,95020,73613.22954414823,58,40599,8,0,0
52,Female,Rural,18682,10696.227266839118,53,29796,2,1,1
57,Male,Nairobi,39642,28484.654065041275,21,11221,2,1,0
45,Female,Mombasa,80301,70149.4063161764,72,46757,9,0,0
60,Male,Rural,82475,72716.5712143935,56,5359,0,0,0
58,Male,Nairobi,43134,26649.151195775547,62,32971,2,1,0
57,Female,Mombasa,84866,69994.68536579811,46,14497,7,0,0
29,Male,Kisumu,18255,15872.68984258976,8,22389,8,3,0
48,Female,Rural,93535,53381.606296219026,29,42446,1,0,0
41,Female,Kisumu,60805,26149.08111652232,77,11497,3,3,1
57,Male,Kisumu,49041,23961.248721044914,28,43988,2,1,0
44,Female,Rural,15703,12438.394778028893,39,14392,4,3,0
43,Female,Kisumu,84534,50822.10536180401,54,41763,6,3,0
40,Male,Nairobi,72766,33001.461327336954,70,6765,2,1,0
38,Male,Nairobi,34523,28152.629116167067,66,36812,0,0,1
55,Female,Rural,98326,86030.31738998184,56,27901,8,4,0
41,Female,Nairobi,30464,18127.911414772785,74,37440,6,3,0
44,Male,Nairobi,30105,13635.355833052223,27,44946,7,1,0
27,Female,Nairobi,58592,51052.943248414405,76,6298,4,1,0
62,Male,Kisumu,39484,24953.52668521069,60,22922,5,4,0
22,Female,Rural,21968,18625.546427781905,6,26000,7,3,1
47,Female,Mombasa,10898,7259.658432059476,43,36393,7,4,0
45,Male,Kisumu,74497,59358.11652558855,62,24484,7,1,0
48,Female,Kisumu,6587,2724.5479143600096,5,23031,4,0,0
18,Female,Mombasa,34432,23717.30828279358,58,36217,4,0,0
39,Female,Nairobi,48618,27975.26172882489,12,41613,0,0,1
34,Male,Mombasa,64993,31067.81774320956,42,15136,5,2,1
63,Male,Nairobi,47222,22184.868857232243,19,11968,4,2,0
23,Male,Rural,18269,8007.012756661162,27,9384,1,1,0
64,Female,Mombasa,49036,27259.164793881537,10,43669,1,1,0
21,Male,Rural,10368,7852.480985085414,17,16719,6,2,0
60,Female,Nairobi,20086,14680.633767212666,39,28514,3,3,0
52,Male,Nairobi,45863,39905.01085019713,48,20279,7,4,1
34,Female,Mombasa,55225,25013.454611660036,36,46172,5,1,0
31,Male,Kisumu,44791,22775.24360424451,72,35575,3,0,0
43,Female,Rural,96419,63553.435328452804,70,15598,2,1,0
25,Male,Rural,75423,66699.37238811736,35,16536,6,4,0
19,Male,Nairobi,57999,24655.793411807357,61,41887,2,1,0
27,Female,Nairobi,32877,21884.476720661798,73,18244,6,3,0
51,Female,Nairobi,42034,35594.27742342241,27,12589,5,1,1
63,Female,Mombasa,44531,26251.92592729597,27,20437,9,1,0
32,Male,Mombasa,55599,37459.03368242753,77,11417,3,1,0
20,Male,Rural,8722,6597.521387949625,8,23438,3,0,1
58,Female,Rural,46938,26890.923323594267,74,29938,5,0,0
37,Male,Mombasa,89117,70549.38317354704,15,29386,9,2,0
26,Female,Rural,61635,30544.21313577388,18,49216,8,0,0
40,Female,Mombasa,83537,59426.27552322331,51,15380,3,3,0
40,Male,Nairobi,82853,65300.19746681442,29,3609,9,0,0
63,Male,Nairobi,35009,19964.66707265786,45,35816,2,1,1
27,Female,Kisumu,80874,41852.06360067033,25,42149,6,0,0
19,Male,Kisumu,52947,22129.997678100357,58,40218,0,0,0
35,Female,Mombasa,66922,27727.5388791759,20,49365,8,3,1
60,Male,Kisumu,30006,15721.24400100254,46,18459,3,2,1
19,Male,Rural,9922,6624.760356202172,76,34006,6,3,1
29,Female,Nairobi,21524,17567.496413831628,21,48142,0,0,1
53,Female,Kisumu,65372,29011.809147010765,40,4843,5,4,0
64,Female,Mombasa,99283,53976.52919757666,27,24927,9,4,0
54,Female,Mombasa,93860,53237.44732994198,51,14205,3,2,0
30,Female,Rural,26097,13160.565316469101,41,25862,3,0,0
37,Male,Rural,85152,45478.59188110743,40,5969,5,1,0
22,Female,Rural,25323,17534.13433512878,23,22950,1,0,0
60,Male,Mombasa,88829,47071.73683254944,26,2691,3,2,1
53,Male,Nairobi,50896,26211.28105085654,23,15861,5,3,0
64,Male,Mombasa,68928,32434.332120351846,36,43347,1,1,0
22,Female,Rural,30491,22203.33061925047,79,5748,5,1,0
21,Male,Kisumu,65380,58507.13715435115,46,41560,9,3,1
36,Male,Kisumu,82986,57169.34793606826,65,37230,2,2,1
49,Male,Nairobi,27337,16871.870137343238,14,37131,7,0,0
49,Male,Kisumu,87063,62896.9763209703,43,2244,7,0,0
28,Female,Mombasa,38654,17385.5354530552,75,48489,1,1,0
48,Male,Nairobi,16984,14350.744392073428,69,39422,4,1,1
24,Female,Mombasa,26889,18855.505638892602,8,12770,9,2,1
57,Male,Mombasa,46777,34470.88107218801,71,18395,2,1,0
44,Female,Mombasa,20216,17627.627089380036,53,31327,1,1,1
47,Female,Kisumu,84443,45427.07004078826,29,6873,9,0,0
30,Male,Mombasa,38783,30000.168217032566,46,31092,5,4,0
39,Male,Nairobi,91483,68675.52355642857,31,24056,1,1,0
43,Male,Mombasa,10543,4883.446025711474,77,27097,8,1,1
37,Male,Kisumu,77742,55638.99029882157,69,48514,3,3,0
44,Male,Mombasa,88329,64649.07601963318,70,9452,4,3,0
37,Female,Rural,72708,29980.56785174255,25,21053,4,1,0
41,Female,Kisumu,74517,59621.28820516864,62,22811,5,3,1
62,Female,Mombasa,84267,64331.063887970915,65,48435,7,0,0
49,Male,Rural,32564,24091.38747575773,22,16629,2,2,0
49,Male,Rural,78580,42117.094638755225,63,7060,3,0,0
57,Male,Nairobi,76117,47282.6067000784,74,45403,0,0,0
62,Female,Mombasa,61918,41998.311567998164,75,22013,0,0,0
58,Female,Kisumu,35005,30076.25298028247,9,45116,3,2,0
57,Female,Nairobi,61063,48234.30132015339,47,2864,4,2,0
34,Female,Rural,25955,13684.531481075974,58,6054,7,4,0
37,Male,Nairobi,48298,41024.02874926721,33,18709,8,1,0
62,Male,Nairobi,26316,15641.2612853596,76,44230,0,0,0
37,Female,Kisumu,69427,31125.680455047892,79,49014,5,2,1
46,Female,Nairobi,19389,16224.894826842934,24,36754,0,0,0
64,Male,Nairobi,29704,17862.555664211206,33,9493,7,4,0
50,Male,Rural,52234,40181.15802905922,73,7594,3,0,0
37,Female,Rural,84526,70700.05773362968,23,42037,8,3,0
64,Female,Kisumu,47932,38261.923183698396,47,12450,7,3,0
25,Male,Kisumu,45745,30273.207972796623,30,46950,8,3,1
36,Female,Rural,89719,40619.53381418833,16,14254,6,2,0
43,Female,Kisumu,51121,41409.735386293425,42,21041,2,1,0
63,Male,Mombasa,9837,7146.332893550977,69,15543,7,2,0
64,Male,Mombasa,70911,31010.74289313669,65,44904,9,3,0
60,Male,Kisumu,82362,70474.6591866281,50,35367,8,4,1
42,Female,Kisumu,62724,47109.09397591677,61,45123,5,3,0
28,Male,Kisumu,43367,33745.02908630836,15,32133,8,4,0
40,Male,Kisumu,90489,62642.96088786755,61,6633,8,4,1
36,Female,Kisumu,12008,7840.813652534629,39,27373,0,0,1
20,Female,Mombasa,83543,38184.9977280173,49,16414,7,0,0
55,Female,Mombasa,32241,22794.055824855244,57,8719,5,3,0
55,Male,Kisumu,16350,9932.301564951387,11,34021,0,0,0
35,Male,Kisumu,36728,17472.103021090006,14,19848,6,4,0
55,Female,Kisumu,27490,15642.970206739263,5,7867,4,3,0
51,Female,Kisumu,6539,5016.608579291308,47,10693,9,3,1
18,Male,Nairobi,15310,10680.483603967019,77,32908,2,0,0
41,Male,Nairobi,17242,9444.028978207292,47,40170,8,1,0
45,Female,Nairobi,5507,4622.49112930479,51,18122,3,0,1
34,Male,Rural,57774,50250.917831169965,52,17848,3,1,1
47,Female,Rural,39069,24942.409057077723,16,41133,3,1,0
43,Female,Rural,5692,2832.3311303715777,5,45390,9,1,0
40,Male,Mombasa,10209,4987.880159289893,74,9211,7,2,1
54,Male,Kisumu,82713,57098.65428533178,34,42696,9,0,0
27,Female,Rural,61548,48805.2644500531,31,21878,8,4,1
29,Male,Kisumu,31140,16820.81209722549,66,46148,1,1,1
56,Male,Rural,8956,4103.903090697109,22,20690,6,2,1
35,Male,Mombasa,31347,24327.289172296165,62,34698,9,2,0
21,Male,Rural,46850,32513.910855839044,26,19857,5,1,0
42,Female,Kisumu,60798,42514.91643082669,59,40650,6,3,0
